input_quant,temp,material_pressure,material_temp,exit_zone_temp,motor_amperage,motor_RPM,output_quality
13.019,24.9,124.179,179.2,60.0,71.11,11.86,6.585
13.154,24.9,123.742,168.4,56.7,71.26,11.84,7.545
13.176,24.9,123.978,170.9,56.9,72.24,11.83,7.64
13.17,24.7,123.868,180.1,58.9,71.79,11.84,7.752
13.221,24.8,123.794,166.1,54.8,72.34,11.86,7.316
12.997,24.8,123.954,167.1,54.4,72.61,11.85,7.236
11.916,24.9,123.752,177.0,58.9,70.69,11.85,5.7
13.247,24.8,124.509,187.2,58.7,72.04,11.83,6.979
13.194,24.8,123.948,176.1,56.6,70.18,11.84,7.524
13.587,25.1,123.754,164.9,52.4,73.55,11.86,6.57
12.959,24.9,123.769,170.9,55.9,71.33,11.86,7.849
13.044,24.8,124.028,164.0,52.5,73.06,11.84,6.62
13.278,24.9,124.155,156.7,54.6,69.48,11.86,5.031
13.361,24.9,123.93,159.5,52.4,73.63,11.85,6.236
13.039,24.7,124.243,159.4,54.4,69.47,11.84,5.61
12.983,25.0,123.941,162.0,53.8,72.67,11.85,7.06
13.095,24.8,123.631,163.8,56.0,72.16,11.85,7.783
13.187,24.9,123.898,158.1,54.5,70.54,11.84,5.838
12.909,24.9,124.559,152.0,55.4,71.68,11.83,4.056
12.292,24.8,123.757,147.9,50.4,73.15,11.83,5.92
13.201,24.8,123.815,178.6,59.6,69.67,11.85,8.007
13.175,24.9,123.915,155.4,52.7,69.87,11.86,5.413
12.971,24.8,124.407,155.2,54.4,69.11,11.85,4.579
12.747,24.8,123.715,180.9,59.3,70.01,11.85,8.341
13.199,24.7,123.977,168.4,55.8,69.61,11.84,6.598
12.882,24.8,124.161,147.1,51.9,69.31,11.83,4.355
13.193,24.9,123.833,156.6,55.4,73.08,11.84,5.695
13.077,24.8,124.158,178.1,57.7,73.3,11.83,7.36
11.778,24.7,123.655,172.2,56.9,73.2,11.85,5.469
11.902,24.8,124.176,164.1,54.4,71.37,11.82,3.652
12.407,24.9,124.076,159.0,53.2,70.22,11.82,5.9
12.833,24.9,124.18,149.3,52.3,70.91,11.85,5.059
12.823,24.8,124.059,165.5,54.6,71.12,11.83,7.076
12.691,24.9,124.272,162.7,57.8,70.38,11.85,5.658
12.635,24.9,123.991,140.9,50.0,72.82,11.82,4.74
12.948,24.9,124.264,179.5,57.8,70.83,11.85,7.451
11.635,24.9,123.665,166.0,57.5,72.26,11.85,3.269
13.624,24.7,124.45,165.5,54.7,69.95,11.84,4.473
12.933,24.8,124.151,161.3,53.8,69.67,11.83,6.504
13.313,25.0,124.43,163.0,55.3,70.76,11.84,5.332
12.825,24.7,124.0,159.8,53.6,74.86,11.83,6.561
12.949,24.9,124.201,149.9,50.2,71.63,11.83,5.355
12.644,24.8,124.029,168.1,56.9,71.52,11.83,6.992
13.003,24.8,123.709,169.3,55.5,75.54,11.83,7.961
12.973,24.9,124.064,158.1,54.4,71.01,11.82,6.227
13.593,24.8,124.14,170.0,57.8,69.0,11.83,5.469
11.658,24.7,123.595,156.6,56.1,70.84,11.84,3.586
12.973,24.7,124.232,179.5,57.2,72.39,11.82,7.353
13.056,24.8,124.21,168.3,55.6,71.0,11.83,6.103
12.589,24.8,124.512,155.9,55.1,76.39,11.83,4.097
12.134,24.8,123.593,139.9,51.5,71.38,11.83,4.399
12.641,24.9,124.304,165.8,57.1,72.45,11.82,6.243
13.262,24.7,124.203,144.1,51.3,72.79,11.82,4.174
12.267,24.8,124.081,164.7,57.2,74.51,11.82,5.971
11.978,24.8,124.19,177.8,57.3,73.62,11.85,5.839
12.839,25.0,123.799,155.6,52.6,72.65,11.82,6.478
13.015,24.6,124.084,161.1,50.8,71.19,11.81,6.279
12.697,25.0,123.875,150.6,52.3,75.1,11.81,5.592
12.873,24.8,124.561,183.7,57.3,72.36,11.84,7.05
12.867,24.5,124.472,150.3,53.1,72.77,11.83,4.385
13.364,24.6,124.167,168.9,55.3,71.86,11.84,6.125
13.083,24.9,123.85,156.4,54.4,70.47,11.82,7.168
13.242,24.8,123.573,151.8,52.4,69.54,11.83,6.75
12.623,25.0,123.703,142.4,49.5,70.48,11.8,5.288
13.268,24.9,124.309,162.8,53.5,73.27,11.82,5.544
13.397,24.7,123.676,156.4,54.4,69.59,11.82,6.429
12.977,24.9,124.052,165.4,52.3,69.98,11.82,7.269
13.018,25.0,124.563,156.7,53.9,70.45,11.81,4.455
12.704,24.8,123.951,158.9,53.0,71.53,11.82,6.005
12.173,24.8,124.016,175.7,57.2,71.61,11.81,6.79
13.347,24.9,124.341,175.3,57.6,74.86,11.83,6.358
12.67,24.8,124.473,163.9,55.6,73.4,11.82,5.39
13.261,24.9,123.588,177.0,58.6,73.37,11.81,8.292
12.749,24.9,124.188,164.1,56.7,70.99,11.82,5.956
13.251,25.0,124.171,177.1,57.2,75.79,11.8,6.552
13.011,25.1,124.433,172.7,56.5,72.96,11.82,6.024
13.039,25.0,123.882,150.7,51.6,71.36,11.8,5.57
12.221,24.7,123.796,168.7,56.6,74.59,11.81,6.817
12.855,24.8,124.16,144.4,52.0,72.5,11.81,4.927
13.159,25.0,124.387,159.3,54.2,74.2,11.8,5.178
12.94,24.8,124.419,167.0,55.0,69.36,11.8,5.516
12.859,25.0,123.766,158.3,51.7,70.49,11.82,6.991
13.131,24.8,124.183,167.5,56.6,70.04,11.82,5.446
12.809,24.7,123.709,178.7,56.8,71.84,11.82,8.606
12.931,25.1,124.517,173.4,56.1,72.99,11.83,6.441
13.192,24.9,123.719,177.8,59.3,71.82,11.8,8.268
13.089,24.7,123.669,173.4,57.7,73.67,11.81,7.593
13.616,24.9,124.36,174.9,58.0,73.43,11.82,5.496
13.169,24.7,123.75,160.5,56.1,70.74,11.79,7.208
12.961,24.9,124.372,165.8,54.8,71.93,11.82,5.848
12.864,24.9,123.719,164.8,54.0,69.32,11.8,7.699
12.72,24.7,123.942,158.7,55.0,71.53,11.79,6.178
13.207,24.8,123.958,181.2,57.9,73.34,11.79,7.427
12.464,24.7,123.704,170.0,54.0,69.77,11.79,7.44
13.076,24.7,124.366,174.9,54.4,71.87,11.82,6.467
13.151,24.8,124.567,168.1,55.6,72.19,11.81,4.978
13.255,24.8,123.668,163.1,54.7,75.26,11.82,6.702
13.045,24.8,123.837,155.0,50.5,70.55,11.8,6.294
13.321,24.8,123.638,162.5,55.1,70.01,11.79,7.08
12.886,24.9,124.041,148.8,53.5,69.4,11.79,4.578
13.268,25.0,124.062,157.4,53.4,73.05,11.78,5.872
12.912,24.9,124.423,171.0,57.5,71.86,11.8,6.346
13.264,24.9,124.237,162.6,58.6,72.67,11.79,5.821
11.85,24.7,123.798,156.6,53.4,70.86,11.8,4.327
12.875,24.9,124.252,183.0,58.9,70.99,11.79,7.281
12.869,24.8,124.307,166.7,54.2,72.68,11.79,6.307
13.206,24.8,124.463,182.0,59.4,72.71,11.78,6.383
13.31,24.8,123.813,169.1,57.9,72.41,11.8,7.098
12.809,24.9,123.929,162.1,55.5,72.79,11.78,6.828
12.982,25.1,124.356,153.2,52.6,72.07,11.78,5.303
12.927,24.9,124.406,149.1,55.3,70.85,11.79,4.288
13.48,24.8,124.11,161.9,56.3,73.4,11.78,5.069
13.127,24.9,123.575,153.7,51.1,69.38,11.79,7.279
12.528,24.9,124.408,172.6,55.7,72.67,11.77,5.776
12.835,24.9,123.678,164.0,55.8,71.29,11.79,6.95
13.147,24.9,124.421,178.9,59.1,70.53,11.82,6.214
12.861,24.7,124.326,160.9,55.7,70.63,11.78,5.108
12.767,24.9,123.887,172.2,58.4,71.97,11.76,7.515
13.378,24.7,123.959,154.9,51.2,71.55,11.79,5.541
13.148,24.8,124.098,154.6,57.2,70.77,11.78,5.599
12.534,24.8,124.512,151.9,52.6,72.07,11.79,4.143
12.89,24.9,124.188,161.9,53.9,72.44,11.79,5.605
13.009,24.9,124.372,159.9,52.9,73.76,11.78,5.292
13.025,24.9,124.177,175.0,55.5,72.08,11.77,7.177
12.858,24.6,124.041,135.6,50.2,72.53,11.78,4.158
13.206,24.8,123.891,165.9,55.5,74.59,11.76,6.839
12.162,24.9,124.274,166.0,54.2,70.16,11.77,5.32
12.977,24.8,124.441,174.8,56.8,71.64,11.79,6.365
13.184,24.8,124.31,160.4,52.4,72.51,11.8,5.558
13.278,24.8,124.522,164.1,53.8,71.6,11.77,5.519
12.833,24.8,123.577,154.1,54.1,70.45,11.78,7.031
12.864,25.0,123.721,177.9,58.9,73.32,11.77,8.555
12.039,24.8,124.174,142.1,51.7,69.94,11.77,2.692
13.012,25.0,124.402,153.0,53.4,72.53,11.78,5.024
13.184,24.9,123.81,156.0,58.1,70.01,11.79,5.858
12.531,24.8,123.662,174.6,60.8,69.93,11.79,7.668
12.95,24.9,123.6,160.5,53.3,71.45,11.77,7.642
12.995,25.0,124.475,160.0,54.8,70.62,11.78,5.215
13.047,24.7,124.332,161.4,56.6,71.49,11.77,5.416
12.34,25.0,123.891,162.1,54.3,72.25,11.76,5.88
13.187,24.9,123.634,157.9,54.4,74.33,11.79,6.298
12.682,24.9,124.565,159.2,57.2,72.93,11.78,4.207
13.046,24.8,124.399,166.3,54.0,70.54,11.77,6.118
11.481,25.0,123.82,160.3,52.2,70.46,11.78,2.051
13.25,25.0,124.266,166.7,52.7,72.65,11.75,5.53
12.073,24.8,124.098,149.5,51.6,71.17,11.78,3.977
12.763,24.9,124.113,151.1,50.0,71.21,11.76,5.596
12.671,24.7,124.306,174.5,57.5,69.17,11.75,6.62
12.856,24.9,124.567,169.8,55.7,68.88,11.77,5.945
12.985,25.0,124.349,164.9,58.0,75.16,11.76,5.322
12.976,24.9,124.288,179.8,58.6,72.18,11.76,6.558
13.335,24.8,123.732,183.0,60.8,70.15,11.76,8.007
13.172,24.9,123.728,177.8,55.2,72.91,11.76,9.092
13.022,24.9,123.705,149.0,52.9,70.54,11.76,6.074
12.79,24.8,123.819,172.5,56.4,73.61,11.78,7.69
12.647,25.0,123.693,147.5,52.1,73.01,11.77,5.985
13.203,24.8,123.942,166.8,54.2,73.71,11.77,6.943
12.979,24.8,124.069,179.3,56.9,74.36,11.75,7.821
13.328,24.8,124.403,150.4,56.2,72.93,11.76,3.699
12.92,25.0,124.027,158.1,55.4,71.2,11.77,6.107
13.049,24.8,123.814,159.0,53.5,71.1,11.76,6.546
12.421,24.8,123.977,170.0,56.1,72.22,11.78,6.688
13.033,24.8,123.745,169.3,56.0,73.03,11.72,7.483
13.128,24.7,124.308,156.9,54.4,71.12,11.77,4.291
12.884,24.9,123.62,179.7,59.7,73.71,11.77,8.87
13.194,24.8,123.912,172.5,56.7,70.14,11.74,7.377
12.987,24.7,124.336,172.7,58.3,73.62,11.78,6.157
12.382,24.9,123.64,162.6,53.4,74.02,11.75,6.601
13.048,24.9,123.594,167.0,56.8,70.44,11.78,8.245
13.298,24.7,124.423,158.5,55.2,71.18,11.77,4.487
12.967,25.1,123.587,154.6,52.6,70.9,11.75,7.112
12.895,25.0,124.382,155.2,54.3,71.8,11.75,4.903
13.212,24.9,123.606,169.5,58.1,70.77,11.75,7.549
12.825,25.0,124.308,171.4,56.3,70.42,11.77,6.373
12.853,24.8,124.487,162.9,56.6,71.47,11.75,4.908
12.678,25.1,124.275,153.2,54.0,72.47,11.75,5.064
12.804,24.9,123.74,175.4,57.0,71.53,11.76,8.082
12.961,24.9,123.587,173.5,56.5,71.85,11.75,8.425
13.013,24.9,124.247,168.3,57.0,73.21,11.74,6.039
13.209,24.8,124.529,169.3,58.5,71.87,11.75,5.526
13.154,24.9,124.31,168.2,55.6,71.04,11.74,6.896
13.461,24.8,124.031,152.9,52.6,71.45,11.74,5.042
12.75,24.9,124.181,167.4,57.9,69.28,11.73,6.778
13.183,24.9,124.132,174.1,58.2,70.15,11.76,6.62
12.142,24.8,123.581,143.4,51.2,75.21,11.76,4.776
12.796,24.7,123.581,168.4,58.1,73.93,11.76,7.937
11.985,24.9,124.364,195.0,59.3,72.38,11.74,6.204
12.614,24.7,124.11,162.2,53.0,71.88,11.74,6.197
13.062,24.7,124.322,167.4,58.8,72.48,11.74,6.087
13.272,25.0,123.779,156.0,51.3,73.93,11.74,6.401
12.053,24.9,123.893,170.2,56.9,69.99,11.72,5.235
13.272,24.8,123.745,178.5,58.2,70.04,11.77,8.306
13.368,24.9,124.35,143.7,50.4,71.15,11.74,3.505
13.017,24.6,123.622,159.1,54.0,71.55,11.73,7.381
12.868,24.9,124.203,166.6,56.9,75.08,11.73,6.627
12.554,24.8,123.931,172.6,57.3,71.73,11.73,6.636
12.781,24.9,123.975,171.0,55.6,72.82,11.76,7.234
13.179,24.7,124.56,168.1,55.1,72.28,11.73,4.987
12.646,25.0,124.089,170.0,54.4,69.92,11.73,7.516
13.065,24.7,123.671,145.3,50.5,72.73,11.72,6.382
13.058,24.9,123.642,162.5,52.3,72.97,11.74,7.915
12.996,25.0,124.294,175.6,58.8,72.17,11.71,6.288
12.981,24.9,124.348,158.7,54.4,70.94,11.75,5.201
12.947,24.9,124.387,148.5,52.4,70.1,11.75,4.077
13.226,24.8,123.679,156.4,53.8,70.17,11.74,6.869
12.684,24.7,124.439,159.7,55.5,73.23,11.74,4.325
12.889,24.8,124.058,163.5,55.7,68.78,11.74,6.915
13.326,24.9,123.621,173.0,56.8,69.79,11.73,8.128
12.938,24.8,123.976,168.5,53.9,75.13,11.73,6.861
12.889,24.9,123.758,152.9,53.1,70.65,11.73,6.234
12.014,24.7,124.211,162.2,53.6,73.97,11.74,4.136
12.777,24.6,124.006,158.6,51.4,71.6,11.74,6.697
12.96,24.9,123.99,164.8,53.1,69.83,11.71,7.197
12.853,24.7,124.266,151.2,51.4,70.38,11.75,4.728
13.546,24.8,123.951,175.4,60.0,72.05,11.72,6.4
13.382,24.8,123.808,155.0,51.7,70.93,11.74,5.585
13.107,24.8,123.939,175.0,58.4,71.65,11.73,7.577
12.931,24.8,123.936,174.0,57.4,72.28,11.73,8.023
12.778,25.1,123.569,171.9,57.7,72.52,11.71,7.745
13.285,24.9,124.27,162.5,54.3,70.1,11.71,5.599
12.923,24.9,124.186,140.0,50.4,71.13,11.71,4.698
12.848,24.8,124.347,156.6,55.0,71.19,11.71,4.777
12.823,24.8,123.676,172.8,57.8,70.36,11.73,7.704
12.773,24.8,124.45,166.3,55.5,70.85,11.7,5.756
12.641,24.7,124.078,172.6,58.3,72.55,11.73,6.823
13.04,24.7,124.005,166.5,53.8,71.75,11.71,7.293
12.861,24.8,123.972,157.4,53.6,75.01,11.72,5.867
12.931,24.9,123.756,160.9,55.6,70.61,11.73,7.036
12.697,24.9,124.225,154.5,53.7,72.02,11.71,5.341
13.491,25.0,124.042,175.5,59.8,70.94,11.72,6.336
12.931,24.9,124.083,161.6,54.6,70.22,11.72,5.816
12.947,24.9,124.184,145.4,51.6,71.55,11.69,4.803
12.832,24.9,123.83,160.9,56.1,73.78,11.72,5.835
13.21,24.8,124.357,155.8,52.6,70.24,11.71,5.054
12.793,24.8,123.827,163.3,53.8,70.86,11.72,7.249
13.444,25.0,124.446,166.5,52.8,75.6,11.72,4.939
12.815,25.0,124.548,171.5,54.0,71.34,11.7,5.866
13.215,24.9,123.96,162.5,54.4,76.29,11.72,6.445
12.602,24.8,124.346,153.1,52.1,72.57,11.7,5.019
13.319,24.7,123.855,171.6,54.0,70.7,11.7,7.733
12.98,24.8,123.999,181.0,56.1,73.41,11.69,7.783
12.769,24.8,124.096,158.7,54.8,71.7,11.71,5.847
13.042,24.7,124.345,143.8,50.0,71.97,11.7,4.704
13.262,25.0,124.245,166.0,55.4,72.36,11.72,6.811
13.046,24.8,124.132,180.2,54.8,69.11,11.7,7.786
12.073,25.0,123.669,161.1,55.9,71.64,11.7,5.602
12.406,24.8,124.347,169.0,58.8,70.56,11.68,5.339
11.779,24.8,123.913,164.8,55.3,68.22,11.69,4.134
13.032,24.8,124.467,152.2,56.1,72.2,11.72,4.643
13.234,25.0,124.215,180.5,58.0,70.77,11.7,6.742
13.168,24.8,124.451,168.7,53.9,72.94,11.69,6.108
12.742,24.9,123.745,181.4,59.2,72.06,11.7,8.8
11.747,24.7,124.056,155.1,54.7,69.79,11.71,2.731
12.653,24.8,123.845,158.9,54.3,69.86,11.71,6.706
13.119,24.9,123.636,176.3,59.6,72.84,11.68,8.114
13.69,25.1,123.923,171.6,55.0,70.76,11.68,6.035
12.994,25.0,124.446,161.4,53.4,71.39,11.71,5.398
13.024,24.7,123.837,161.4,54.2,73.53,11.69,6.205
13.046,25.0,124.02,176.1,57.2,69.64,11.7,7.094
13.201,24.8,124.552,162.0,55.3,70.03,11.69,4.905
12.065,24.9,123.637,171.8,56.4,71.4,11.7,6.763
13.023,25.0,123.759,159.6,54.1,70.64,11.7,7.472
13.277,24.9,123.888,158.0,56.8,70.46,11.7,5.709
13.086,24.9,123.609,166.8,54.3,71.91,11.69,7.326
12.712,25.0,123.915,163.7,54.3,72.4,11.7,6.924
12.293,24.8,124.142,159.2,53.8,71.51,11.68,5.32
12.743,24.9,123.703,139.6,47.7,74.32,11.68,5.661
13.164,25.0,124.498,152.0,52.1,70.67,11.69,4.244
12.846,24.9,123.662,164.4,55.8,73.39,11.68,6.905
13.395,25.0,124.299,170.0,55.6,70.36,11.68,5.999
12.922,24.9,124.232,159.2,55.4,70.39,11.69,5.206
13.104,24.8,123.787,177.6,57.5,73.05,11.7,7.765
12.909,25.0,124.342,169.5,58.0,69.67,11.68,5.91
13.322,24.8,124.425,157.0,54.3,70.45,11.69,4.941
12.967,24.7,123.809,135.4,47.8,72.18,11.69,5.691
13.028,25.0,124.312,169.8,56.2,72.83,11.69,6.512
13.018,24.9,123.708,164.4,56.3,73.17,11.68,7.031
11.975,24.9,123.655,166.6,54.8,72.67,11.68,6.154
13.402,24.9,123.792,171.6,58.1,71.85,11.68,6.866
12.946,24.8,124.148,145.3,49.9,70.43,11.68,4.643
12.838,24.8,124.465,167.2,54.3,71.82,11.66,5.721
13.085,24.8,123.573,170.6,58.3,70.93,11.68,7.859
12.987,25.0,123.817,177.9,55.3,71.17,11.68,7.643
13.317,24.9,123.748,154.9,54.5,70.07,11.67,6.067
12.698,25.0,123.995,162.3,55.4,72.64,11.68,6.239
12.197,24.7,123.993,171.3,55.2,70.88,11.67,6.255
13.189,24.8,123.646,162.4,55.7,71.79,11.69,7.588
11.732,24.7,124.419,158.7,55.0,70.59,11.67,2.066
13.13,24.8,124.395,155.1,53.5,73.83,11.68,4.743
13.217,24.9,123.776,154.1,51.2,73.25,11.65,6.653
12.979,24.8,123.64,172.7,54.7,69.84,11.67,8.596
12.824,24.8,124.379,153.6,51.1,72.06,11.68,4.957
13.486,24.8,124.503,164.4,56.7,71.5,11.69,4.591
11.719,24.8,123.871,170.8,56.3,72.34,11.69,4.8
13.246,24.9,123.594,166.6,54.8,73.32,11.68,7.552
11.942,24.8,124.383,153.2,51.4,71.54,11.66,2.87
13.097,24.9,124.545,168.3,54.4,71.82,11.67,5.211
13.076,24.7,123.877,168.7,55.4,73.56,11.67,7.251
12.687,24.9,123.627,160.9,55.2,74.73,11.66,6.893
12.71,24.7,124.271,162.9,57.5,70.55,11.65,5.401
13.153,24.9,123.716,169.9,57.7,72.66,11.67,7.779
13.05,24.9,124.001,169.1,57.4,76.85,11.66,6.562
13.029,24.9,123.653,164.4,55.1,73.43,11.65,7.481
13.039,24.7,123.713,166.4,54.6,70.55,11.66,7.875
13.115,25.0,124.397,176.9,58.9,71.51,11.66,5.818
12.715,24.8,124.109,168.5,55.5,71.94,11.64,6.36
12.855,24.8,124.034,152.2,52.1,72.27,11.67,5.402
13.334,24.9,124.172,165.5,56.3,72.92,11.67,5.644
13.316,25.0,123.698,159.7,52.1,69.54,11.66,6.62
12.894,25.0,123.966,156.7,54.9,72.29,11.65,5.606
12.926,24.6,124.147,169.5,56.7,71.18,11.65,7.211
12.962,24.9,124.039,154.0,53.1,72.61,11.66,6.28
12.968,24.8,124.414,166.1,55.2,69.95,11.66,5.491
12.142,24.7,124.299,172.0,57.0,70.62,11.64,5.176
13.244,24.9,123.897,171.0,56.3,72.2,11.64,6.831
12.828,24.8,123.675,168.3,56.0,70.47,11.66,7.621
12.841,24.9,124.158,155.4,54.3,69.36,11.65,5.752
13.173,24.9,123.65,145.9,51.9,71.45,11.66,5.468
11.989,24.9,124.191,154.1,53.0,72.03,11.65,3.612
12.885,24.8,124.028,149.4,54.8,71.72,11.65,4.963
12.59,24.8,124.116,160.9,53.7,71.24,11.64,6.311
12.92,24.7,123.903,165.2,55.7,72.18,11.64,6.67
12.826,25.1,124.459,162.6,56.3,72.16,11.65,5.104
13.14,25.0,123.97,172.2,56.4,72.33,11.65,7.05
12.889,25.0,123.591,167.6,57.7,74.91,11.66,7.984
12.198,24.9,123.614,174.1,56.3,70.83,11.64,7.974
12.831,24.9,124.1,154.0,53.4,70.07,11.65,5.29
11.727,24.9,124.269,159.3,53.6,73.21,11.65,2.752
12.639,24.9,123.812,183.8,60.2,73.72,11.63,7.522
12.98,24.9,123.842,164.2,53.3,70.84,11.63,7.174
12.094,25.0,124.009,169.2,53.8,71.41,11.64,6.041
13.016,24.8,124.524,176.8,57.8,70.98,11.65,6.322
12.971,24.7,123.861,173.6,57.7,73.51,11.66,7.277
13.05,24.8,124.534,147.9,54.9,68.86,11.64,4.361
12.89,24.9,123.744,161.2,56.4,70.4,11.64,6.532
12.402,24.9,124.11,168.5,55.8,72.28,11.64,6.413
12.912,25.0,124.136,160.7,52.7,73.45,11.63,5.924
12.862,25.0,123.894,172.7,57.4,70.22,11.63,7.681
13.407,24.9,123.9,162.7,54.2,74.02,11.62,6.36
13.368,25.0,124.004,169.5,56.7,69.85,11.61,6.907
11.971,24.9,124.062,167.5,58.4,71.71,11.64,4.974
13.53,24.9,123.95,131.2,49.1,72.46,11.62,3.813
13.087,24.8,124.078,161.9,51.7,71.48,11.63,6.495
12.871,24.9,124.507,171.8,53.6,73.75,11.63,5.745
12.879,25.1,124.055,151.3,52.9,69.12,11.63,5.633
13.398,24.8,124.013,161.4,53.3,69.84,11.62,6.562
12.335,24.9,123.757,159.5,54.2,70.24,11.64,6.534
12.911,24.8,124.524,153.6,53.0,70.53,11.62,4.345
12.969,24.8,124.264,154.8,51.3,72.52,11.62,5.539
13.16,24.9,124.518,158.4,54.3,70.14,11.62,5.023
13.011,24.9,123.936,165.2,53.5,73.27,11.61,6.606
12.454,25.0,123.685,168.5,55.3,71.29,11.61,7.485
12.846,24.8,123.928,171.4,55.0,73.5,11.62,7.814
12.931,24.8,124.459,163.7,55.9,72.87,11.64,4.716
13.121,24.8,124.534,163.2,56.5,74.19,11.62,5.142
12.042,24.9,123.796,164.9,52.2,71.49,11.6,6.136
12.973,25.0,123.986,145.9,52.5,71.63,11.63,4.72
13.153,24.8,123.909,149.3,52.4,73.87,11.61,5.484
13.079,24.7,124.072,183.8,58.4,72.05,11.63,8.058
12.036,24.7,124.253,176.3,60.3,70.34,11.62,4.792
13.242,25.0,124.222,152.6,52.6,70.71,11.62,5.572
12.464,24.8,124.197,161.9,53.9,72.24,11.61,5.862
12.923,25.1,124.463,154.3,51.1,71.31,11.62,4.636
13.262,25.1,124.397,168.9,53.0,75.77,11.62,6.045
12.4,24.8,124.237,163.2,53.1,76.94,11.63,5.509
12.744,25.0,124.535,150.1,52.2,72.52,11.6,4.145
12.98,24.9,123.596,172.2,56.8,74.53,11.61,7.781
12.962,24.7,123.934,158.1,54.6,71.41,11.62,5.846
12.967,24.8,123.718,134.6,47.9,71.9,11.6,5.205
12.965,24.9,124.421,180.2,57.7,72.31,11.61,7.263
13.14,25.0,123.748,167.3,54.8,72.77,11.6,7.516
13.213,24.9,124.059,184.9,57.8,72.08,11.62,7.857
12.702,24.7,124.335,166.6,55.6,70.11,11.6,5.635
13.072,24.7,124.372,178.4,57.7,69.01,11.61,6.658
13.079,24.8,123.83,176.4,56.8,71.47,11.61,7.896
13.063,24.8,124.303,165.0,58.2,70.96,11.6,5.189
13.072,24.9,124.328,160.4,53.7,70.58,11.59,5.445
12.772,24.8,123.993,170.4,56.2,70.11,11.6,7.064
13.013,24.9,124.475,187.8,59.4,71.16,11.59,7.376
13.139,24.9,123.616,164.7,56.9,74.86,11.6,7.526
12.821,24.8,124.169,146.1,49.6,72.06,11.6,4.746
12.96,25.0,124.017,190.5,60.9,71.62,11.59,8.539
13.072,24.9,124.29,166.3,53.6,71.47,11.59,6.305
12.799,25.0,123.923,168.8,53.8,70.28,11.59,8.074
12.535,24.9,124.237,167.3,55.7,70.9,11.59,6.157
13.17,24.8,124.375,173.5,56.1,73.27,11.6,6.342
13.139,24.7,123.974,169.8,58.1,72.08,11.6,7.238
13.232,24.9,124.531,170.3,55.5,74.83,11.61,5.172
13.004,24.9,123.832,161.4,57.1,71.13,11.6,6.514
12.984,24.8,123.95,171.6,58.3,72.01,11.61,6.503
12.921,25.1,123.761,167.0,54.5,77.19,11.58,7.528
13.384,24.8,124.43,174.7,56.9,72.37,11.59,5.996
13.068,24.9,123.783,175.1,58.2,69.97,11.6,8.252
12.824,24.9,124.206,177.1,58.7,70.65,11.6,7.025
13.296,24.8,123.685,156.0,53.7,71.79,11.59,6.591
11.891,24.9,124.211,158.9,56.0,74.07,11.59,3.252
13.284,25.0,123.917,182.4,58.3,73.41,11.59,7.818
12.843,24.8,124.199,159.6,55.7,71.8,11.59,5.704
12.842,24.7,123.902,157.0,54.4,73.48,11.59,6.16
12.723,25.0,123.586,146.9,54.8,72.41,11.58,6.014
13.315,24.9,123.614,149.9,53.9,69.51,11.57,5.233
13.228,24.8,124.172,155.5,54.7,71.61,11.57,4.784
12.78,24.8,123.582,163.4,54.8,71.28,11.6,7.806
12.798,25.0,124.064,178.7,58.4,75.11,11.58,7.583
12.98,25.0,124.175,158.8,53.1,71.07,11.58,6.245
13.471,24.8,123.656,156.0,54.8,74.26,11.59,5.249
12.956,24.7,124.292,154.7,53.7,72.18,11.59,4.463
12.568,24.9,124.42,152.9,52.1,73.69,11.58,4.394
11.75,25.0,123.936,159.6,54.3,73.04,11.58,3.672
13.051,24.7,124.311,172.8,58.4,71.1,11.57,6.569
13.328,24.8,123.98,155.4,54.4,72.3,11.58,5.463
12.565,25.0,123.81,168.1,55.6,70.68,11.57,6.92
13.007,25.0,124.206,172.4,53.8,70.25,11.57,6.952
12.984,24.8,123.803,147.4,52.3,71.85,11.58,6.175
12.993,24.9,124.351,170.5,55.1,69.71,11.57,5.955
13.097,24.9,123.761,164.5,54.9,71.67,11.58,7.676
11.927,24.8,123.966,157.3,55.0,71.35,11.58,3.59
12.886,24.9,124.501,142.5,52.4,72.65,11.59,3.668
13.041,24.8,123.94,169.4,56.7,72.01,11.58,7.103
13.022,25.0,124.309,145.4,52.2,70.72,11.59,4.771
13.553,25.0,123.981,165.3,55.4,72.0,11.56,5.266
12.895,24.8,123.785,157.9,51.5,71.47,11.6,6.951
12.286,24.8,124.07,168.0,55.2,72.63,11.57,6.166
13.134,24.9,123.698,170.3,56.0,70.95,11.57,8.153
12.577,24.6,123.92,161.9,56.3,70.23,11.56,6.872
13.286,24.7,123.861,176.8,59.5,70.54,11.56,7.115
13.083,24.8,124.172,169.0,56.3,70.51,11.53,5.643
13.021,24.9,123.915,174.5,56.5,69.19,11.56,7.474
13.011,24.8,123.626,149.8,53.1,69.37,11.56,6.307
12.974,24.9,123.921,166.3,53.0,70.27,11.56,6.602
13.088,24.9,124.555,162.8,55.0,72.63,11.57,5.688
13.018,24.8,124.166,153.3,53.1,71.71,11.54,5.24
12.8,24.8,124.165,161.0,54.1,70.18,11.55,6.333
12.087,24.9,123.891,155.3,52.9,71.02,11.55,4.764
12.831,24.9,124.492,161.9,55.3,72.54,11.55,5.375
12.891,24.9,123.837,157.5,55.1,72.83,11.56,6.735
